sku,old_external_product_id,new_external_product_id,classification,ecl_id,old_mapping_status
mk1007,694243525,698934080,A_UPDATE_REPLACE_OLD_ID,8f60c182-47c4-471b-b9bb-18a37ef977d9,active
mk1088,693723282,698934089,A_UPDATE_REPLACE_OLD_ID,4897eee9-6536-4d53-9b15-5cec74965529,active
mk1845,691300685,698934098,A_UPDATE_REPLACE_OLD_ID,cbb55c06-6dee-4902-a748-169cec10ad47,active
mk1500,691300718,698934100,A_UPDATE_REPLACE_OLD_ID,7478ae26-06d0-4bf7-9d92-c50760c9e9aa,active
mk1327,691441905,698934117,A_UPDATE_REPLACE_OLD_ID,e64a4dab-b282-43f0-a4d2-90b963c60f5d,active
mk2215,mk2215,698934122,A_UPDATE_REPLACE_OLD_ID,110c03b3-51d8-4e57-96b6-5d8c743d7ec7,active
mk1976,691300674,698934149,A_UPDATE_REPLACE_OLD_ID,569f5580-bc50-4621-9b1c-d89f71e937b0,active
mk1420,691300752,698934167,A_UPDATE_REPLACE_OLD_ID,63db912f-bb32-4940-a4a5-bc1fd79f3f29,active
mk1305,691569186,698934168,A_UPDATE_REPLACE_OLD_ID,14449db3-316e-4323-84ab-d600ecc0da8d,active
mk1539,691300706,698934169,A_UPDATE_REPLACE_OLD_ID,e32538dc-31e6-4cf3-9154-52fc56ec725d,active
mk1841,mk1841,698934170,A_UPDATE_REPLACE_OLD_ID,12be787b-0346-4f9a-9c7d-9c3808364d3f,active
mk1875,691300683,698934174,A_UPDATE_REPLACE_OLD_ID,0aac949f-df37-4c35-88a3-c1453ca62b0f,active
mk1317,mk1317,698934177,A_UPDATE_REPLACE_OLD_ID,f993b47b-27b5-4047-8ebd-afde8842188b,active
mk2164,mk2164,698934179,A_UPDATE_REPLACE_OLD_ID,4eea67d7-cc4b-498e-8c58-573fd300f236,active
mk1435,691300757,698934185,A_UPDATE_REPLACE_OLD_ID,5c9aafb6-8883-475d-9dc2-5a8cdc25ab9e,active
mk1534,691300709,698934188,A_UPDATE_REPLACE_OLD_ID,f18a5069-f6ce-4632-af65-e23dff852d5c,active
mk2325,,698934193,C_INSERT_NO_EXISTING_ROW,,
mk1346,691300770,698934198,A_UPDATE_REPLACE_OLD_ID,f5cd5ed0-90f3-47cc-9041-c7663011027e,active
mk1299,691712275,698934199,A_UPDATE_REPLACE_OLD_ID,35ad625b-50c4-43be-8c54-f7ee7d294877,active
mk1799,691300692,698934205,A_UPDATE_REPLACE_OLD_ID,103e9053-ca1a-40a8-b059-e36d5e459357,active
mk1121,mk1121,698934220,A_UPDATE_REPLACE_OLD_ID,05f8a76a-60ac-48a0-afe1-20befa0cebf0,active
mk1485,691301108,698934237,A_UPDATE_REPLACE_OLD_ID,63c51bae-04a8-4641-b044-0c87208bf6f2,active
mk1158,mk1158,698934243,A_UPDATE_REPLACE_OLD_ID,ce22e87b-1ef2-4fe6-b0ec-54cc5d0dc371,active
mk1756,691300415,698934247,A_UPDATE_REPLACE_OLD_ID,ff7b538d-37ff-4312-bc06-788d8b463667,active
mk1847,691301053,698934258,A_UPDATE_REPLACE_OLD_ID,8aba04cf-83ff-48fa-8699-3dec3b05fddc,active
mk1443,691300908,698934261,A_UPDATE_REPLACE_OLD_ID,fcb74697-1b4f-496a-b97f-768c4db2f7ab,active
mk1552,mk1552,698934262,A_UPDATE_REPLACE_OLD_ID,5bb70fe3-61ea-4f3f-a485-10660de05663,active
mk883,695343034,698934269,A_UPDATE_REPLACE_OLD_ID,23d14cd2-eda7-4ee8-a8aa-eec1ee9b954a,active
mk2220,mk2220,698934274,A_UPDATE_REPLACE_OLD_ID,e5d4d31a-ac25-4a0d-83b7-70217220a8a3,active
mk1161,mk1161,698934282,A_UPDATE_REPLACE_OLD_ID,0f6f140d-903b-41d2-b5de-436d94a7e4a0,active
